GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,CAMEOCodeDescription,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
753911165,20180501,201805,2018,2018.3315,,,,,,,,,,,MNCKOR,SAMSUNG,KOR,,,,,MNC,,,1,051, Praise or endorse,051,05,1,3.4,10,1,10,-0.29673590504451,0,,,,,,,,1,Taiwan,TW,TW,,24.0,121.0,TW,1,Taiwan,TW,TW,,24.0,121.0,TW,20180508001500,https://www.sammobile.com/2018/05/07/galaxy-j4-live-pictures-surface/
753911166,20180501,201805,2018,2018.3315,,,,,,,,,,,PRTELI,ANTONIO GUTERRES,PRT,,,,,ELI,,,0,130," Threaten, not specified below",130,13,3,-4.4,2,1,2,-2.44755244755244,0,,,,,,,,4,"Sabzevar, Khorasan-e Ra?avi, Iran",IR,IR42,41081,36.2126,57.6819,-3081638,4,"Sabzevar, Khorasan-e Ra?avi, Iran",IR,IR42,41081,36.2126,57.6819,-3081638,20180508001500,http://www.payvand.com/news/18/may/1023.html
753911167,20180501,201805,2018,2018.3315,,,,,,,,,,,PRTELI,ANTONIO GUTERRES,PRT,,,,,ELI,,,0,130," Threaten, not specified below",130,13,3,-4.4,8,1,8,-2.44755244755244,0,,,,,,,,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20180508001500,http://www.payvand.com/news/18/may/1023.html
753911168,20180501,201805,2018,2018.3315,AUS,VICTORIA,AUS,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,042, Make a visit,042,04,1,1.9,10,1,10,-1.01010101010101,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180508001500,https://nextshark.com/womans-note-mom-heading-back-college-making-internet-fall-pieces/
753911169,20180501,201805,2018,2018.3315,CAN,TORONTO,CAN,,,,,,,,GBR,LONDON,GBR,,,,,,,,1,051, Praise or endorse,051,05,1,3.4,10,1,10,-0.84317032040472,4,"Haldimand County, Ontario, Canada",CA,CA08,12653,42.9167,-79.8333,-565789,4,"Haldimand County, Ontario, Canada",CA,CA08,12653,42.9167,-79.8333,-565789,4,"Haldimand County, Ontario, Canada",CA,CA08,12653,42.9167,-79.8333,-565789,20180508001500,http://www.delhinewsrecord.com/2018/05/07/norfolk-street-north-blue-line-falling-apart
753911170,20180501,201805,2018,2018.3315,COP,PRISON,,,,,,COP,,,,,,,,,,,,,1,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,6,1,6,-11.764705882352901,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,0,,,,,,,,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20180508001500,https://chicago.suntimes.com/crime/former-aurora-man-gets-life-for-sexually-assaulting-children-he-knew/
753911171,20180501,201805,2018,2018.3315,CVL,VOTER,,,,,,CVL,,,,,,,,,,,,,1,020," Appeal, not specified below",020,02,1,3.0,3,1,3,-4.87012987012987,4,"Kogi, Nigeria (general), Nigeria",NI,NI00,190990,12.55,6.63333,-2015590,0,,,,,,,,4,"Kogi, Nigeria (general), Nigeria",NI,NI00,190990,12.55,6.63333,-2015590,20180508001500,https://www.thisdaylive.com/index.php/2018/05/08/the-senator-melaye-recall-fiasco/
753911172,20180501,201805,2018,2018.3315,DEU,GERMANY,DEU,,,,,,,,,,,,,,,,,,1,192, Occupy territory,192,19,4,-9.5,2,1,2,-6.904487917146139,4,"Ellwangen, Baden-Wüberg, Germany",GM,GM01,16535,47.9833,9.93333,-1765769,0,,,,,,,,4,"Ellwangen, Baden-Wüberg, Germany",GM,GM01,16535,47.9833,9.93333,-1765769,20180508001500,https://www.irishexaminer.com/breakingnews/views/analysis/germanys-difficulty-deporting-refugee-exposes-system-flaws-841450.html
753911173,20180501,201805,2018,2018.3315,EDU,SCHOOL,,,,,,EDU,,,AUS,VICTORIA,AUS,,,,,,,,1,043, Host a visit,043,04,1,2.8,10,1,10,-1.01010101010101,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180508001500,https://nextshark.com/womans-note-mom-heading-back-college-making-internet-fall-pieces/
753911174,20180501,201805,2018,2018.3315,GOV,PRESIDENT,,,,,,GOV,,,MED,CORRESPONDENT,,,,,,MED,,,1,026, Appeal to others to meet or negotiate,026,02,1,4.0,3,1,3,-2.07813798836243,4,"Lokoja, Kogi, Nigeria",NI,NI41,22902,7.80236,6.742999999999999,-2017876,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20180508001500,https://www.thisdaylive.com/index.php/2018/05/07/buhari-meets-saraki-dogara-in-aso-rock/
753911175,20180501,201805,2018,2018.3315,GOV,PRESIDENT,,,,,,GOV,,,MED,CORRESPONDENT,,,,,,MED,,,1,090," Investigate, not specified below",090,09,2,-2.0,6,1,6,-2.07813798836243,4,"Lokoja, Kogi, Nigeria",NI,NI41,22902,7.80236,6.742999999999999,-2017876,4,"Lokoja, Kogi, Nigeria",NI,NI41,22902,7.80236,6.742999999999999,-2017876,4,"Lokoja, Kogi, Nigeria",NI,NI41,22902,7.80236,6.742999999999999,-2017876,20180508001500,https://www.thisdaylive.com/index.php/2018/05/07/buhari-meets-saraki-dogara-in-aso-rock/
753911176,20180501,201805,2018,2018.3315,GOV,PRESIDENT,,,,,,GOV,,,MED,CORRESPONDENT,,,,,,MED,,,1,110," Disapprove, not specified below",110,11,3,-2.0,6,1,6,-2.07813798836243,4,"Lokoja, Kogi, Nigeria",NI,NI41,22902,7.80236,6.742999999999999,-2017876,1,United States,US,US,,39.828175,-98.5795,US,4,"Lokoja, Kogi, Nigeria",NI,NI41,22902,7.80236,6.742999999999999,-2017876,20180508001500,https://www.thisdaylive.com/index.php/2018/05/07/buhari-meets-saraki-dogara-in-aso-rock/
753911177,20180501,201805,2018,2018.3315,LEG,LAWMAKER,,,,,,LEG,,,USA,INDIANAPOLIS,USA,,,,,,,,1,042, Make a visit,042,04,1,1.9,10,1,10,0.48939641109298,3,"Muncie, Indiana, United States",US,USIN,IN035,40.1934,-85.3864,439878,3,"Muncie, Indiana, United States",US,USIN,IN035,40.1934,-85.3864,439878,3,"Muncie, Indiana, United States",US,USIN,IN035,40.1934,-85.3864,439878,20180508001500,http://www.wishtv.com/news/indiana-news/indiana-lawmakers-hear-about-muncie-gary-schools-takeover-plans/1165214137
753911178,20180501,201805,2018,2018.3315,LEGGOV,SENATE,,,,,,LEG,GOV,,,,,,,,,,,,0,040," Consult, not specified below",040,04,1,1.0,3,1,3,0.0,1,Iran,IR,IR,,32.0,53.0,IR,0,,,,,,,,1,France,FR,FR,,46.0,2.0,FR,20180508001500,http://www.wrcbtv.com/story/38133381/trump-to-announce-iran-nuclear-deal-decision-tuesday
753911179,20180501,201805,2018,2018.3315,MED,SPOKESMAN,,,,,,MED,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,040," Consult, not specified below",040,04,1,1.0,2,1,2,-2.0979020979021,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180508001500,https://www.reuters.com/article/us-nigeria-politics/nigerias-president-buhari-says-he-will-travel-to-britain-to-see-doctor-idUSKBN1I82B3
753911180,20180501,201805,2018,2018.3315,MED,SPOKESMAN,,,,,,MED,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,040," Consult, not specified below",040,04,1,1.0,2,1,2,-2.0979020979021,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180508001500,https://www.reuters.com/article/us-nigeria-politics/nigerias-president-buhari-says-he-will-travel-to-britain-to-see-doctor-idUSKBN1I82B3
753911181,20180501,201805,2018,2018.3315,MED,SPOKESMAN,,,,,,MED,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,046, Engage in negotiation,046,04,1,7.0,2,1,2,-2.0979020979021,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180508001500,https://www.reuters.com/article/us-nigeria-politics/nigerias-president-buhari-says-he-will-travel-to-britain-to-see-doctor-idUSKBN1I82B3
753911182,20180501,201805,2018,2018.3315,MED,SPOKESMAN,,,,,,MED,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,046, Engage in negotiation,046,04,1,7.0,2,1,2,-2.0979020979021,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180508001500,https://www.reuters.com/article/us-nigeria-politics/nigerias-president-buhari-says-he-will-travel-to-britain-to-see-doctor-idUSKBN1I82B3
753911183,20180501,201805,2018,2018.3315,NGA,NIGERIA,NGA,,,,,,,,MED,CORRESPONDENT,,,,,,MED,,,1,026, Appeal to others to meet or negotiate,026,02,1,4.0,2,1,2,-2.07813798836243,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20180508001500,https://www.thisdaylive.com/index.php/2018/05/07/buhari-meets-saraki-dogara-in-aso-rock/
753911184,20180501,201805,2018,2018.3315,NGA,NIGERIA,NGA,,,,,,,,MED,CORRESPONDENT,,,,,,MED,,,1,090," Investigate, not specified below",090,09,2,-2.0,2,1,2,-2.07813798836243,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20180508001500,https://www.thisdaylive.com/index.php/2018/05/07/buhari-meets-saraki-dogara-in-aso-rock/
753911185,20180501,201805,2018,2018.3315,NGA,NIGERIA,NGA,,,,,,,,MED,CORRESPONDENT,,,,,,MED,,,1,110," Disapprove, not specified below",110,11,3,-2.0,2,1,2,-2.07813798836243,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,1,United States,US,US,,39.828175,-98.5795,US,20180508001500,https://www.thisdaylive.com/index.php/2018/05/07/buhari-meets-saraki-dogara-in-aso-rock/
753911186,20180501,201805,2018,2018.3315,TGO,TOGOLESE,TGO,,,,,,,,,,,,,,,,,,1,192, Occupy territory,192,19,4,-9.5,3,1,3,-6.904487917146139,4,"Ellwangen, Baden-Wüberg, Germany",GM,GM01,16535,47.9833,9.93333,-1765769,0,,,,,,,,4,"Ellwangen, Baden-Wüberg, Germany",GM,GM01,16535,47.9833,9.93333,-1765769,20180508001500,https://www.irishexaminer.com/breakingnews/views/analysis/germanys-difficulty-deporting-refugee-exposes-system-flaws-841450.html
753911187,20180501,201805,2018,2018.3315,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,040," Consult, not specified below",040,04,1,1.0,4,1,4,-0.438596491228066,3,"Watervliet, New York, United States",US,USNY,NY001,42.7301,-73.7012,968918,0,,,,,,,,3,"Watervliet, New York, United States",US,USNY,NY001,42.7301,-73.7012,968918,20180508001500,https://www.timesunion.com/news/article/Resetting-Watervliet-s-off-track-election-cycles-12895084.php
753911188,20180501,201805,2018,2018.3315,USA,DALLAS,USA,,,,,,,,,,,,,,,,,,0,111, Criticize or denounce ,111,11,3,-2.0,2,1,2,-0.25873221216042,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20180508001500,http://www.oregonlive.com/today/index.ssf/2018/05/president_trump_to_announce_de.html
753911189,20180501,201805,2018,2018.3315,USA,DALLAS,USA,,,,,,,,,,,,,,,,,,0,111, Criticize or denounce ,111,11,3,-2.0,2,1,2,-0.25873221216042,1,Iran,IR,IR,,32.0,53.0,IR,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20180508001500,http://www.oregonlive.com/today/index.ssf/2018/05/president_trump_to_announce_de.html
753911190,20180501,201805,2018,2018.3315,USA,DALLAS,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,111, Criticize or denounce ,111,11,3,-2.0,4,1,4,0.500517632914775,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20180508001500,http://m.nydailynews.com/news/politics/trump-reveal-decision-future-iran-nuclear-deal-tuesday-article-1.3976248
753911191,20180501,201805,2018,2018.3315,USA,TEXAS,USA,,,,,,,,LAB,WORKER,,,,,,LAB,,,0,010," Make statement, not specified below",010,01,1,0.0,2,1,2,-1.04838709677419,2,"Texas, United States",US,USTX,,31.105999999999998,-97.6475,TX,2,"California, United States",US,USCA,,36.17,-119.74600000000001,CA,2,"California, United States",US,USCA,,36.17,-119.74600000000001,CA,20180508001500,http://www.centredaily.com/news/politics-government/article210325009.html
753911192,20180501,201805,2018,2018.3315,USA,UNITED STATES,USA,,,,,,,,LAB,WORKER,,,,,,LAB,,,0,013, Make optimistic comment,013,01,1,0.4,2,1,2,-1.04838709677419,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20180508001500,http://www.centredaily.com/news/politics-government/article210325009.html
753911193,20180501,201805,2018,2018.3315,USA,UNITED STATES,USA,,,,,,,,LAB,WORKER,,,,,,LAB,,,0,013, Make optimistic comment,013,01,1,0.4,4,1,4,-1.04838709677419,2,"Texas, United States",US,USTX,,31.105999999999998,-97.6475,TX,2,"California, United States",US,USCA,,36.17,-119.74600000000001,CA,2,"California, United States",US,USCA,,36.17,-119.74600000000001,CA,20180508001500,http://www.centredaily.com/news/politics-government/article210325009.html
753911194,20180501,201805,2018,2018.3315,USA,UNITED STATES,USA,,,,,,,,LAB,STAFF MEMBER,,,,,,LAB,,,0,070," Provide aid, not specified below",070,07,2,7.0,1,1,1,-1.11111111111111,3,"Raleigh, North Carolina, United States",US,USNC,NC183,35.7721,-78.6386,1024242,3,"Raleigh, North Carolina, United States",US,USNC,NC183,35.7721,-78.6386,1024242,3,"Raleigh, North Carolina, United States",US,USNC,NC183,35.7721,-78.6386,1024242,20180508001500,http://www.myrtlebeachonline.com/news/state/north-carolina/article210616609.html
753911195,20180501,201805,2018,2018.3315,USA,INDIANAPOLIS,USA,,,,,,,,LEG,LAWMAKER,,,,,,LEG,,,1,043, Host a visit,043,04,1,2.8,10,1,10,0.48939641109298,3,"Muncie, Indiana, United States",US,USIN,IN035,40.1934,-85.3864,439878,3,"Muncie, Indiana, United States",US,USIN,IN035,40.1934,-85.3864,439878,3,"Muncie, Indiana, United States",US,USIN,IN035,40.1934,-85.3864,439878,20180508001500,http://www.wishtv.com/news/indiana-news/indiana-lawmakers-hear-about-muncie-gary-schools-takeover-plans/1165214137
753911196,20180501,201805,2018,2018.3315,USAGOV,UNITED STATES,USA,,,,,GOV,,,MED,SPOKESMAN,,,,,,MED,,,1,040," Consult, not specified below",040,04,1,1.0,2,1,2,-2.0979020979021,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180508001500,https://www.reuters.com/article/us-nigeria-politics/nigerias-president-buhari-says-he-will-travel-to-britain-to-see-doctor-idUSKBN1I82B3
753911197,20180501,201805,2018,2018.3315,USAGOV,UNITED STATES,USA,,,,,GOV,,,MED,SPOKESMAN,,,,,,MED,,,1,040," Consult, not specified below",040,04,1,1.0,2,1,2,-2.0979020979021,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180508001500,https://www.reuters.com/article/us-nigeria-politics/nigerias-president-buhari-says-he-will-travel-to-britain-to-see-doctor-idUSKBN1I82B3
753911198,20180501,201805,2018,2018.3315,USAGOV,UNITED STATES,USA,,,,,GOV,,,MED,SPOKESMAN,,,,,,MED,,,1,046, Engage in negotiation,046,04,1,7.0,2,1,2,-2.0979020979021,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180508001500,https://www.reuters.com/article/us-nigeria-politics/nigerias-president-buhari-says-he-will-travel-to-britain-to-see-doctor-idUSKBN1I82B3
753911199,20180501,201805,2018,2018.3315,USAGOV,UNITED STATES,USA,,,,,GOV,,,MED,SPOKESMAN,,,,,,MED,,,1,046, Engage in negotiation,046,04,1,7.0,2,1,2,-2.0979020979021,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180508001500,https://www.reuters.com/article/us-nigeria-politics/nigerias-president-buhari-says-he-will-travel-to-britain-to-see-doctor-idUSKBN1I82B3
753911200,20180507,201805,2018,2018.3479,CUB,CUBA,CUB,,,,,,,,PRTELI,ANTONIO GUTERRES,PRT,,,,,ELI,,,1,036, Express intent to meet or negotiate,036,03,1,4.0,3,1,3,0.632911392405067,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20180508001500,https://www.herald.co.zw/un-chief-in-cuba-for-regional-meeting/
753911201,20180507,201805,2018,2018.3479,PRTELI,ANTONIO GUTERRES,PRT,,,,,ELI,,,CUB,CUBA,CUB,,,,,,,,1,036, Express intent to meet or negotiate,036,03,1,4.0,3,1,3,0.632911392405067,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20180508001500,https://www.herald.co.zw/un-chief-in-cuba-for-regional-meeting/
753911202,20180507,201805,2018,2018.3479,PRTELI,ANTONIO GUTERRES,PRT,,,,,ELI,,,USA,UNITED STATES,USA,,,,,,,,1,042, Make a visit,042,04,1,1.9,2,1,2,0.632911392405067,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,1,United States,US,US,,39.828175,-98.5795,US,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20180508001500,https://www.herald.co.zw/un-chief-in-cuba-for-regional-meeting/
753911203,20180507,201805,2018,2018.3479,USA,UNITED STATES,USA,,,,,,,,PRTELI,ANTONIO GUTERRES,PRT,,,,,ELI,,,1,043, Host a visit,043,04,1,2.8,2,1,2,0.632911392405067,1,United States,US,US,,39.828175,-98.5795,US,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20180508001500,https://www.herald.co.zw/un-chief-in-cuba-for-regional-meeting/
753911204,20180508,201805,2018,2018.3507,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,4,1,4,-4.23280423280423,0,,,,,,,,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,20180508001500,https://wrp.org.uk/news/14302
753911205,20180508,201805,2018,2018.3507,,,,,,,,,,,ARG,ARGENTINA,ARG,,,,,,,,0,042, Make a visit,042,04,1,1.9,4,1,4,2.14983713355049,0,,,,,,,,4,"Santa Fe, Santa Fe, Argentina",AR,AR21,22379,-31.6295,-60.701,-1014485,4,"Santa Fe, Santa Fe, Argentina",AR,AR21,22379,-31.6295,-60.701,-1014485,20180508001500,http://my.tvguide.co.uk/channellisting.asp?ch=596&cTime=5/8/2018%201:00:00%20AM&thisTime=&thisDay=
753911206,20180508,201805,2018,2018.3507,,,,,,,,,,,AUS,TASMANIA,AUS,,,,,,,,1,036, Express intent to meet or negotiate,036,03,1,4.0,10,1,10,-1.68539325842697,0,,,,,,,,1,Yemen,YM,YM,,15.5,47.5,YM,1,Yemen,YM,YM,,15.5,47.5,YM,20180508001500,https://www.theadvocate.com.au/story/5373913/letters-to-the-editor/
753911207,20180508,201805,2018,2018.3507,,,,,,,,,,,AUS,MURRAY,AUS,,,,,,,,0,040," Consult, not specified below",040,04,1,1.0,5,1,5,-4.97076023391813,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180508001500,https://www.timesunion.com/news/article/Planning-board-chair-meets-privately-with-12894181.php
753911208,20180508,201805,2018,2018.3507,,,,,,,,,,,AUS,BRISBANE,AUS,,,,,,,,0,042, Make a visit,042,04,1,1.9,3,1,3,-4.0,0,,,,,,,,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,20180508001500,https://www.msn.com/en-au/news/world/peter-dutton-e2-80-99s-power-grabs-may-yet-be-his-undoing/ar-AAwUjMR
753911209,20180508,201805,2018,2018.3507,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,042, Make a visit,042,04,1,1.9,2,1,2,-4.0,0,,,,,,,,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,1,Nigeria,NI,NI,,10.0,8.0,NI,20180508001500,https://www.msn.com/en-au/news/world/peter-dutton-e2-80-99s-power-grabs-may-yet-be-his-undoing/ar-AAwUjMR
753911210,20180508,201805,2018,2018.3507,,,,,,,,,,,AUS,TASMANIA,AUS,,,,,,,,1,042, Make a visit,042,04,1,1.9,10,1,10,-1.68539325842697,0,,,,,,,,4,"Devonport, Tasmania, Australia",AS,AS06,5344,-41.1769,146.352,-1569696,4,"Devonport, Tasmania, Australia",AS,AS06,5344,-41.1769,146.352,-1569696,20180508001500,https://www.theadvocate.com.au/story/5373913/letters-to-the-editor/
